test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant	regulation
ENSMUSG00000080152	ENSMUSG00000080152	Gm12260	11:58954684-58978050	XH_19_20_21	XH_22_23_24	OK	2.54767	0.243865	-3.38502379765248	-0.871587	0.3896	0.968284	no	-
ENSMUSG00000097505	ENSMUSG00000097505	Gm26540	6:148988070-149101680	XH_19_20_21	XH_22_23_24	OK	1.06244	0.791238	-0.42519774935984	-0.240503	0.68665	0.998171	no	-
ENSMUSG00000001998	ENSMUSG00000001998	Ap4e1	2:127008716-127067909	XH_19_20_21	XH_22_23_24	OK	6.2153	5.12863	-0.277250535693868	-0.665972	0.2179	0.852798	no	-
ENSMUSG00000028899	ENSMUSG00000028899	Taf12	4:132274374-132295766	XH_19_20_21	XH_22_23_24	OK	25.1111	21.0059	-0.257530628154966	-0.498545	0.3421	0.945151	no	-
ENSMUSG00000073155	ENSMUSG00000073155	1810058I24Rik	6:35252653-35263496	XH_19_20_21	XH_22_23_24	OK	40.1934	58.9459	0.552432848023953	1.3453	0.01905	0.314459	no	-
ENSMUSG00000054582	ENSMUSG00000054582	Pabpc1l	2:164025449-164050538	XH_19_20_21	XH_22_23_24	OK	2.01719	1.59812	-0.335971236673515	-0.337221	0.57935	0.998171	no	-
ENSMUSG00000033434	ENSMUSG00000033434	Gtpbp6	5:110099968-110108197	XH_19_20_21	XH_22_23_24	OK	46.3844	49.5601	0.095539418707894	0.190094	0.7264	0.998171	no	-
ENSMUSG00000025383	ENSMUSG00000025383	Il23a	10:128296138-128298752	XH_19_20_21	XH_22_23_24	OK	2.51005	2.06434	-0.282035498392822	-0.493711	0.39355	0.969326	no	-
ENSMUSG00000108137	ENSMUSG00000108137	Gm44053	6:113725222-113726151	XH_19_20_21	XH_22_23_24	OK	0.956485	0.510401	-0.906111188101586	-0.988608	0.0933	0.648784	no	-
ENSMUSG00000117822	ENSMUSG00000117822	AC133509.1	19:17926622-17928009	XH_19_20_21	XH_22_23_24	OK	1.16072	2.43736	1.07029936054609	1.54098	0.01285	0.256641	no	-
ENSMUSG00000028843	ENSMUSG00000028843	Sh3bgrl3	4:134102569-134128789	XH_19_20_21	XH_22_23_24	OK	72.7832	97.9389	0.428276510141165	1.15944	0.04215	0.464541	no	-
ENSMUSG00000024053	ENSMUSG00000024053	Emilin2	17:70853766-71475343	XH_19_20_21	XH_22_23_24	OK	1.90383	1.11389	-0.773297891615928	-0.181898	0.4573	0.987293	no	-
ENSMUSG00000036104	ENSMUSG00000036104	Rab3gap1	1:127868772-127943868	XH_19_20_21	XH_22_23_24	OK	11.6787	10.3966	-0.167767890395825	-0.473199	0.38265	0.966206	no	-
ENSMUSG00000100081	ENSMUSG00000100081	Gm29434	4:115839197-115879250	XH_19_20_21	XH_22_23_24	OK	1.04628	1.80179	0.784161883958868	0.23719	0.7304	0.998171	no	-
ENSMUSG00000032387	ENSMUSG00000032387	Rbpms2	9:65629647-65660528	XH_19_20_21	XH_22_23_24	OK	58.7847	70.5518	0.263242179939249	0.829412	0.1289	0.731669	no	-
ENSMUSG00000051721	ENSMUSG00000051721	Wdcp	12:4843302-4860043	XH_19_20_21	XH_22_23_24	OK	4.80183	4.26338	-0.171586678382093	-0.22262	0.69855	0.998171	no	-
ENSMUSG00000055862	ENSMUSG00000055862	Izumo4	10:80702183-80705373	XH_19_20_21	XH_22_23_24	OK	2.23655	1.90939	-0.228163202730931	-0.224259	0.6851	0.998171	no	-
ENSMUSG00000028081	ENSMUSG00000028081	Rps3a1	3:86137939-86142702	XH_19_20_21	XH_22_23_24	OK	1347.92	1524.98	0.178055447865464	0.597458	0.29	0.914291	no	-
ENSMUSG00000015697	ENSMUSG00000015697	Setdb1	3:95253673-95357572	XH_19_20_21	XH_22_23_24	OK	33.5595	32.9928	-0.0245700010525364	-0.0515879	0.92365	0.998171	no	-
ENSMUSG00000111548	ENSMUSG00000111548	Gm8162	9:31426195-31515809	XH_19_20_21	XH_22_23_24	OK	2.7194	2.4494	-0.150859981930426	-0.156464	0.78635	0.998171	no	-
ENSMUSG00000037108	ENSMUSG00000037108	Zcwpw1	5:137787797-137836281	XH_19_20_21	XH_22_23_24	OK	9.1023	7.10397	-0.357605647233718	-0.734754	0.18045	0.810445	no	-
ENSMUSG00000025813	ENSMUSG00000025813	Homer2	7:81600480-81707527	XH_19_20_21	XH_22_23_24	OK	10.4865	8.04823	-0.381789801043956	-0.631681	0.24345	0.878502	no	-
ENSMUSG00000036943	ENSMUSG00000036943	Rab8b	9:66843663-66919687	XH_19_20_21	XH_22_23_24	OK	3.22531	2.65408	-0.281225974064886	-0.692602	0.21835	0.853275	no	-
ENSMUSG00000084260	ENSMUSG00000084260	Gm12844	4:117728717-117729299	XH_19_20_21	XH_22_23_24	OK	2.33605	0.862351	-1.43772404392512	-1.57224	0.0113	0.238604	no	-
ENSMUSG00000038544	ENSMUSG00000038544	Inip	4:59769636-59801589	XH_19_20_21	XH_22_23_24	OK	14.783	12.2642	-0.269485944440392	-0.666933	0.2457	0.880309	no	-
ENSMUSG00000019478	ENSMUSG00000019478	Rab4a	8:119910359-124345724	XH_19_20_21	XH_22_23_24	OK	22.0169	23.376	0.0864167328562096	0.0139722	0.9378	0.998171	no	-
ENSMUSG00000062753	ENSMUSG00000062753	AI413582	17:27545706-27566222	XH_19_20_21	XH_22_23_24	OK	6.03521	7.37735	0.289698710761161	0.0664032	0.7255	0.998171	no	-
ENSMUSG00000018474	ENSMUSG00000018474	Chd3	11:69343272-69369406	XH_19_20_21	XH_22_23_24	OK	25.2139	29.1183	0.207706843208348	0.22883	0.69015	0.998171	no	-
ENSMUSG00000039824	ENSMUSG00000039824	Myl6b	10:128494156-128498685	XH_19_20_21	XH_22_23_24	OK	8.48965	7.98384	-0.0886222688305661	-0.193404	0.7443	0.998171	no	-
ENSMUSG00000041506	ENSMUSG00000041506	Rrp9	9:106470321-106485424	XH_19_20_21	XH_22_23_24	OK	88.5184	109.74	0.310040201633695	0.959433	0.0797	0.610715	no	-
ENSMUSG00000040584	ENSMUSG00000040584	Abcb1a	5:8660076-8748575	XH_19_20_21	XH_22_23_24	OK	3.94279	3.44407	-0.195102406484378	-0.372478	0.48605	0.995013	no	-
ENSMUSG00000035329	ENSMUSG00000035329	Fbxo33	12:59200654-59219725	XH_19_20_21	XH_22_23_24	OK	15.6184	16.9479	0.117859854660633	0.150792	0.77435	0.998171	no	-
ENSMUSG00000035469	ENSMUSG00000035469	Rcbtb1	14:59201208-59237265	XH_19_20_21	XH_22_23_24	OK	16.6783	14.9122	-0.161479129599072	-0.37867	0.46645	0.988976	no	-
ENSMUSG00000059995	ENSMUSG00000059995	Atxn7l3	11:102289299-102296631	XH_19_20_21	XH_22_23_24	OK	49.9464	57.2416	0.196683302156786	0.669749	0.2396	0.874461	no	-
ENSMUSG00000026249	ENSMUSG00000026249	Serpine2	1:79794196-79861180	XH_19_20_21	XH_22_23_24	OK	24.6187	24.707	0.00516526306526035	0.00866721	0.98865	0.99892	no	-
ENSMUSG00000117050	ENSMUSG00000117050	AC167363.2	17:29090975-29100727	XH_19_20_21	XH_22_23_24	OK	1.61484	1.37677	-0.230103661981066	-0.104475	0.7979	0.998171	no	-
ENSMUSG00000053646	ENSMUSG00000053646	Plxnb1	9:109093843-109119917	XH_19_20_21	XH_22_23_24	OK	3.77836	5.64834	0.580066766343156	0.849828	0.03175	0.406761	no	-
ENSMUSG00000027684	ENSMUSG00000027684	Mecom	3:29951295-30548008	XH_19_20_21	XH_22_23_24	OK	1.00872	0.413689	-1.28590726553486	-0.975379	0.06405	0.557118	no	-
ENSMUSG00000110040	ENSMUSG00000110040	Gm49369	7:142325836-142388038	XH_19_20_21	XH_22_23_24	OK	103.882	45.3455	-1.19591440235102	-0.954124	0.1126	0.696801	no	-
ENSMUSG00000033644	ENSMUSG00000033644	Piwil2	14:70372476-70429383	XH_19_20_21	XH_22_23_24	OK	9.77012	10.7585	0.139028757581928	0.260259	0.6254	0.998171	no	-
ENSMUSG00000024958	ENSMUSG00000024958	Gpr137	19:6938056-6951899	XH_19_20_21	XH_22_23_24	OK	5.53138	5.99576	0.116303178737462	0.133799	0.7922	0.998171	no	-
ENSMUSG00000022201	ENSMUSG00000022201	Zfr	15:12117830-12185683	XH_19_20_21	XH_22_23_24	OK	51.9492	43.9138	-0.242427151457017	-0.447644	0.4193	0.978714	no	-
ENSMUSG00000024513	ENSMUSG00000024513	Mbd2	18:70568188-70626131	XH_19_20_21	XH_22_23_24	OK	8.7031	10.6608	0.29271442557144	0.445283	0.4304	0.982023	no	-
ENSMUSG00000037463	ENSMUSG00000037463	Fbxo27	7:28692848-28699338	XH_19_20_21	XH_22_23_24	OK	1.93921	2.11891	0.127853267473116	0.217338	0.67345	0.998171	no	-
ENSMUSG00000010554	ENSMUSG00000010554	Mettl16	11:74770829-74828525	XH_19_20_21	XH_22_23_24	OK	55.6702	46.3619	-0.263965574240811	-0.566048	0.2908	0.914589	no	-
ENSMUSG00000096808	ENSMUSG00000096808	AC132444.6	GL456221.1:111571-163011	XH_19_20_21	XH_22_23_24	OK	4.75569	2.40678	-0.982550402627585	-1.8895	0.0015	0.0669112	no	-
ENSMUSG00000073197	ENSMUSG00000073197	5730507C01Rik	12:18514509-18535254	XH_19_20_21	XH_22_23_24	OK	1.58468	0.923631	-0.778803040816099	-1.37257	0.0186	0.310451	no	-
ENSMUSG00000042066	ENSMUSG00000042066	Tmcc2	1:132356314-132391281	XH_19_20_21	XH_22_23_24	OK	3.31984	2.87379	-0.20815907061153	-0.453869	0.3999	0.970333	no	-
ENSMUSG00000027959	ENSMUSG00000027959	Sass6	3:116562972-116631004	XH_19_20_21	XH_22_23_24	OK	6.1414	4.51378	-0.44423146755471	-0.601644	0.2518	0.885603	no	-
ENSMUSG00000024892	ENSMUSG00000024892	Pcx	19:4510471-4621752	XH_19_20_21	XH_22_23_24	OK	10.1217	8.97252	-0.173866480670996	-0.250419	0.5291	0.998171	no	-
ENSMUSG00000085873	ENSMUSG00000085873	Ttc39aos1	4:109403793-109406155	XH_19_20_21	XH_22_23_24	OK	0.631577	0.763604	0.273866026207587	0.197063	0.69755	0.998171	no	-
ENSMUSG00000032802	ENSMUSG00000032802	Srxn1	2:152105515-152111376	XH_19_20_21	XH_22_23_24	OK	12.7509	15.2815	0.261187081457615	0.360806	0.4591	0.987983	no	-
ENSMUSG00000026491	ENSMUSG00000026491	Ahctf1	1:179695296-179804676	XH_19_20_21	XH_22_23_24	OK	54.578	46.3351	-0.236214043005009	-0.366012	0.45865	0.987812	no	-
ENSMUSG00000026761	ENSMUSG00000026761	Orc4	2:48814108-49325405	XH_19_20_21	XH_22_23_24	OK	36.8957	30.2475	-0.286636781090113	-0.377192	0.4936	0.996708	no	-
ENSMUSG00000026922	ENSMUSG00000026922	Agpat2	2:26580013-26636497	XH_19_20_21	XH_22_23_24	OK	24.247	26.5205	0.129301716804861	0.25292	0.6455	0.998171	no	-
ENSMUSG00000098188	ENSMUSG00000098188	Sowahc	10:59221952-59226434	XH_19_20_21	XH_22_23_24	OK	2.00431	1.71924	-0.221334708514491	-0.495624	0.3754	0.962767	no	-
ENSMUSG00000028518	ENSMUSG00000028518	Prkaa2	4:105029873-105109890	XH_19_20_21	XH_22_23_24	OK	1.70644	1.42144	-0.263636485733741	-0.642261	0.25385	0.886376	no	-
ENSMUSG00000028970	ENSMUSG00000028970	Abcb1b	5:8773576-8866315	XH_19_20_21	XH_22_23_24	OK	13.1764	13.5868	0.044249451486705	0.0683895	0.8994	0.998171	no	-
ENSMUSG00000021576	ENSMUSG00000021576	Pdcd6	13:74303508-74317580	XH_19_20_21	XH_22_23_24	OK	56.2395	65.9465	0.229712324769143	0.704356	0.21425	0.850126	no	-
ENSMUSG00000034931	ENSMUSG00000034931	Dhx8	11:101732918-101767358	XH_19_20_21	XH_22_23_24	OK	43.9991	46.1941	0.0702345858234503	0.224542	0.675	0.998171	no	-
ENSMUSG00000109511	ENSMUSG00000109511	Nup62	7:44812255-44855421	XH_19_20_21	XH_22_23_24	OK	107.218	125.241	0.224159803955581	0.621612	0.27695	0.904672	no	-
ENSMUSG00000071343	ENSMUSG00000071343	Gm10327	10:33808496-33809498	XH_19_20_21	XH_22_23_24	OK	0.758691	1.45654	0.940960992894029	1.15983	0.06665	0.564876	no	-
ENSMUSG00000029657	ENSMUSG00000029657	Hsph1	5:149614286-149636376	XH_19_20_21	XH_22_23_24	OK	119.206	104.47	-0.190368140831093	-0.401754	0.40005	0.970333	no	-
ENSMUSG00000024780	ENSMUSG00000024780	Cdc37l1	19:28990351-29048729	XH_19_20_21	XH_22_23_24	OK	23.5272	14.6136	-0.687018010040032	-0.774526	0.0432	0.469424	no	-
ENSMUSG00000078607	ENSMUSG00000078607	1810010H24Rik	11:107025680-107030443	XH_19_20_21	XH_22_23_24	OK	0.663775	1.0624	0.678560852995083	0.799594	0.1557	0.775154	no	-
ENSMUSG00000014773	ENSMUSG00000014773	Dll1	17:15367353-15379475	XH_19_20_21	XH_22_23_24	OK	21.7226	17.0883	-0.346187910978768	-0.59108	0.2908	0.914589	no	-
ENSMUSG00000042055	ENSMUSG00000042055	Wdr11	7:129591862-129635738	XH_19_20_21	XH_22_23_24	OK	14.1112	13.3145	-0.0838424262807559	-0.156136	0.76025	0.998171	no	-
ENSMUSG00000039067	ENSMUSG00000039067	Psmd7	8:107580380-107588464	XH_19_20_21	XH_22_23_24	OK	220.927	207.505	-0.0904236447913784	-0.307435	0.59425	0.998171	no	-
ENSMUSG00000022159	ENSMUSG00000022159	Rab2b	14:52258810-52305128	XH_19_20_21	XH_22_23_24	OK	6.8745	6.72373	-0.0319929939654774	-0.0209789	0.9602	0.998171	no	-
ENSMUSG00000018920	ENSMUSG00000018920	Cxcl16	11:70453982-70466202	XH_19_20_21	XH_22_23_24	OK	5.17918	3.99258	-0.375402384087041	-0.588573	0.30365	0.923108	no	-
ENSMUSG00000026411	ENSMUSG00000026411	Tmem9	1:136008149-136035342	XH_19_20_21	XH_22_23_24	OK	19.6125	21.3386	0.121692078579404	0.268302	0.64535	0.998171	no	-
ENSMUSG00000045009	ENSMUSG00000045009	Prrt3	6:113493638-113501931	XH_19_20_21	XH_22_23_24	OK	3.99165	3.54144	-0.172649126357046	-0.37202	0.5245	0.998171	no	-
ENSMUSG00000032086	ENSMUSG00000032086	Bace1	9:45838579-45936058	XH_19_20_21	XH_22_23_24	OK	3.61179	4.39564	0.283359222596815	0.209978	0.59355	0.998171	no	-
ENSMUSG00000001288	ENSMUSG00000001288	Rarg	15:102234937-102257517	XH_19_20_21	XH_22_23_24	OK	47.4784	45.323	-0.0670279590950252	-0.183667	0.7307	0.998171	no	-
ENSMUSG00000033943	ENSMUSG00000033943	Mga	2:119897227-119969581	XH_19_20_21	XH_22_23_24	OK	62.8317	52.4064	-0.261749606724435	-0.429248	0.42615	0.980794	no	-
ENSMUSG00000046814	ENSMUSG00000046814	Gchfr	2:119167772-119172390	XH_19_20_21	XH_22_23_24	OK	3.4429	2.55604	-0.429713864537221	-0.618634	0.28925	0.913744	no	-
ENSMUSG00000037938	ENSMUSG00000037938	Chchd5	2:129129699-129134134	XH_19_20_21	XH_22_23_24	OK	18.1547	19.4999	0.10312363521029	0.270893	0.6399	0.998171	no	-
ENSMUSG00000019054	ENSMUSG00000019054	Fis1	5:136953274-136966234	XH_19_20_21	XH_22_23_24	OK	69.6482	83.4264	0.260417923798637	0.763496	0.19245	0.823671	no	-
ENSMUSG00000025505	ENSMUSG00000025505	Tmem80	7:141327738-141337156	XH_19_20_21	XH_22_23_24	OK	3.59324	4.9211	0.453695534109859	0.780079	0.1679	0.794108	no	-
ENSMUSG00000020059	ENSMUSG00000020059	Sycp3	10:88452744-88504073	XH_19_20_21	XH_22_23_24	OK	7.68556	5.12185	-0.585485381792249	-0.805074	0.1821	0.812362	no	-
ENSMUSG00000058704	ENSMUSG00000058704	Memo1	17:74199035-74295521	XH_19_20_21	XH_22_23_24	OK	26.4597	25.0149	-0.0810090194379142	-0.142869	0.7969	0.998171	no	-
ENSMUSG00000001943	ENSMUSG00000001943	Vsig2	9:37539254-37544205	XH_19_20_21	XH_22_23_24	OK	2.34928	1.15415	-1.02538793471029	-1.30464	0.02635	0.371308	no	-
ENSMUSG00000088308	ENSMUSG00000088308	Gm24507	13:89655311-90143907	XH_19_20_21	XH_22_23_24	OK	0.001	22.6274	14.465783200893	-nan	0.20145	0.834569	no	-
ENSMUSG00000089965	ENSMUSG00000089965	Gm16236	1:71027497-71103146	XH_19_20_21	XH_22_23_24	OK	1.08594	0.850895	-0.351891373841704	-0.0756894	0.8672	0.998171	no	-
ENSMUSG00000001039	ENSMUSG00000001039	B9d1	11:61505143-61512931	XH_19_20_21	XH_22_23_24	OK	31.5059	39.0759	0.310657079522078	0.738941	0.18895	0.819975	no	-
ENSMUSG00000042750	ENSMUSG00000042750	Bex2	X:136066563-136068236	XH_19_20_21	XH_22_23_24	OK	43.1308	46.3297	0.103218864717874	0.29689	0.6036	0.998171	no	-
ENSMUSG00000082163	ENSMUSG00000082163	Gm14276	2:156994172-156994892	XH_19_20_21	XH_22_23_24	OK	5.9872	7.51848	0.328559560164432	0.597287	0.30155	0.921034	no	-
ENSMUSG00000035310	ENSMUSG00000035310	Lin54	5:100441917-100500639	XH_19_20_21	XH_22_23_24	OK	10.2914	9.23973	-0.155516654455185	-0.287102	0.58735	0.998171	no	-
ENSMUSG00000116045	ENSMUSG00000116045	Hgs	11:120467634-120483984	XH_19_20_21	XH_22_23_24	OK	15.3883	20.0642	0.382789773273849	0.822384	0.1572	0.778258	no	-
ENSMUSG00000058486	ENSMUSG00000058486	Wdr91	6:34880425-34910876	XH_19_20_21	XH_22_23_24	OK	9.90733	10.1935	0.0410812823547166	0.0688883	0.8669	0.998171	no	-
ENSMUSG00000044349	ENSMUSG00000044349	Snhg11	2:158375637-158386145	XH_19_20_21	XH_22_23_24	OK	6.8648	8.89224	0.373329197662176	0.538379	0.3477	0.948184	no	-
ENSMUSG00000022565	ENSMUSG00000022565	Plec	15:76170973-76243441	XH_19_20_21	XH_22_23_24	OK	10.4974	8.61458	-0.285179679557356	-0.317428	0.23765	0.872858	no	-
ENSMUSG00000018574	ENSMUSG00000018574	Acadvl	11:70000594-70015411	XH_19_20_21	XH_22_23_24	OK	28.9198	30.6853	0.0854901131848518	0.135706	0.7903	0.998171	no	-
ENSMUSG00000034610	ENSMUSG00000034610	Tut4	4:108459425-108559421	XH_19_20_21	XH_22_23_24	OK	28.9996	27.8757	-0.0570249671698395	-0.0695919	0.89875	0.998171	no	-
ENSMUSG00000111497	ENSMUSG00000111497	Gm38431	9:21062392-21131243	XH_19_20_21	XH_22_23_24	OK	6.14927	12.2237	0.991193982924446	0.447152	0.33285	0.940939	no	-
ENSMUSG00000056155	ENSMUSG00000056155	Nanos3	8:84173730-84185217	XH_19_20_21	XH_22_23_24	OK	3.26002	5.84686	0.842781231834462	1.08835	0.0515	0.506657	no	-
ENSMUSG00000117476	ENSMUSG00000117476	AC159289.2	17:94608184-94608497	XH_19_20_21	XH_22_23_24	OK	0.187885	0.910928	2.27748713526698	1.17427	0.2092	0.843928	no	-
ENSMUSG00000029392	ENSMUSG00000029392	Rilpl1	5:124493079-124532496	XH_19_20_21	XH_22_23_24	OK	7.68206	8.26893	0.106207424710248	0.260663	0.6416	0.998171	no	-
ENSMUSG00000050973	ENSMUSG00000050973	Gdpgp1	7:80232864-80242061	XH_19_20_21	XH_22_23_24	OK	1.54889	1.76266	0.186519530044696	0.402539	0.476	0.991661	no	-
ENSMUSG00000054252	ENSMUSG00000054252	Fgfr3	5:33720042-33737068	XH_19_20_21	XH_22_23_24	OK	2.8247	2.63513	-0.100223516127172	-0.112549	0.82235	0.998171	no	-
ENSMUSG00000030835	ENSMUSG00000030835	Nomo1	7:46033697-46084212	XH_19_20_21	XH_22_23_24	OK	69.9511	74.6895	0.0945586959626041	0.322402	0.5531	0.998171	no	-
ENSMUSG00000107086	ENSMUSG00000107086	Gm43808	5:30868011-30879180	XH_19_20_21	XH_22_23_24	OK	0.838172	0.805142	-0.0580030789526726	-0.0310464	0.95725	0.998171	no	-
ENSMUSG00000074578	ENSMUSG00000074578	Zfas1	2:167035792-167065862	XH_19_20_21	XH_22_23_24	OK	152.894	182.144	0.252547679780028	0.513464	0.36605	0.958981	no	-
ENSMUSG00000042423	ENSMUSG00000042423	Fbrs	7:127479198-127491711	XH_19_20_21	XH_22_23_24	OK	16.465	17.078	0.0527365192880928	0.0778568	0.8828	0.998171	no	-
ENSMUSG00000025373	ENSMUSG00000025373	Rnf41	10:128411656-128441441	XH_19_20_21	XH_22_23_24	OK	15.0474	16.3524	0.119988162829922	0.337315	0.55865	0.998171	no	-
ENSMUSG00000078611	ENSMUSG00000078611	Gm5901	7:105371210-105400054	XH_19_20_21	XH_22_23_24	OK	2.30839	2.41494	0.0651003589144112	0.0311419	0.9615	0.998171	no	-
ENSMUSG00000034435	ENSMUSG00000034435	Tmem30b	12:73543401-73546392	XH_19_20_21	XH_22_23_24	OK	1.98268	1.51416	-0.388934186950657	-0.776763	0.1713	0.796968	no	-
ENSMUSG00000038175	ENSMUSG00000038175	Mylip	13:45389741-45412022	XH_19_20_21	XH_22_23_24	OK	2.94303	2.54881	-0.207478416318785	-0.441469	0.4294	0.982023	no	-
ENSMUSG00000028348	ENSMUSG00000028348	Cavin4	4:48663513-48673502	XH_19_20_21	XH_22_23_24	OK	2.21028	1.74737	-0.339044016275125	-0.642232	0.25685	0.889063	no	-
ENSMUSG00000059070	ENSMUSG00000059070	Rpl18	7:45705087-45720836	XH_19_20_21	XH_22_23_24	OK	1298.2	1784.35	0.458885966155163	1.32276	0.0152	0.281967	no	-
ENSMUSG00000035352	ENSMUSG00000035352	Ccl12	11:82101844-82103400	XH_19_20_21	XH_22_23_24	OK	1.19883	0.371288	-1.69101649872741	-1.20989	0.1972	0.82977	no	-
ENSMUSG00000019558	ENSMUSG00000019558	Slc6a8	X:73673149-73682502	XH_19_20_21	XH_22_23_24	OK	22.0107	24.825	0.173588690176615	0.373746	0.47255	0.990955	no	-
ENSMUSG00000036743	ENSMUSG00000036743	Psma8	18:14706150-14762301	XH_19_20_21	XH_22_23_24	OK	8.34237	7.46453	-0.160405875194494	-0.274157	0.62425	0.998171	no	-
ENSMUSG00000069601	ENSMUSG00000069601	Ank3	10:69398772-70027438	XH_19_20_21	XH_22_23_24	OK	7.7593	6.06602	-0.355176251911308	-0.687328	0.12535	0.725955	no	-
ENSMUSG00000039886	ENSMUSG00000039886	Tmem120a	5:135735484-135744448	XH_19_20_21	XH_22_23_24	OK	15.3703	18.2668	0.249078598988439	0.594676	0.2516	0.885603	no	-
ENSMUSG00000042599	ENSMUSG00000042599	Kdm7a	6:39118472-39206789	XH_19_20_21	XH_22_23_24	OK	2.89052	2.03993	-0.502809407536121	-0.97393	0.07515	0.596831	no	-
ENSMUSG00000087607	ENSMUSG00000087607	Gm16034	11:46055991-46147343	XH_19_20_21	XH_22_23_24	OK	8.62554	7.36922	-0.227102854821869	-0.081102	0.90445	0.998171	no	-
ENSMUSG00000024294	ENSMUSG00000024294	Mib1	18:10725547-10818704	XH_19_20_21	XH_22_23_24	OK	14.011	13.5793	-0.0451508162430607	-0.110773	0.8493	0.998171	no	-
ENSMUSG00000104864	ENSMUSG00000104864	Gm43655	3:159491417-159491639	XH_19_20_21	XH_22_23_24	OK	3.70503	0.001	-11.8552695088871	-nan	0.01475	0.277049	no	-
ENSMUSG00000020668	ENSMUSG00000020668	Kif3c	12:3365131-3506852	XH_19_20_21	XH_22_23_24	OK	2.90068	2.84622	-0.0273439676882789	-0.0228753	0.9604	0.998171	no	-
ENSMUSG00000047417	ENSMUSG00000047417	Rexo1	10:80540921-80561560	XH_19_20_21	XH_22_23_24	OK	23.919	27.5155	0.202087470010658	0.469551	0.3927	0.969326	no	-
ENSMUSG00000068739	ENSMUSG00000068739	Sars	3:108424864-108445209	XH_19_20_21	XH_22_23_24	OK	155.396	145.897	-0.0909991500463446	-0.239669	0.6749	0.998171	no	-
ENSMUSG00000028550	ENSMUSG00000028550	Atg4c	4:99193933-99259787	XH_19_20_21	XH_22_23_24	OK	2.71732	2.7726	0.0290550235477233	0.048356	0.92145	0.998171	no	-
ENSMUSG00000024313	ENSMUSG00000024313	Mep1b	18:21061922-21100199	XH_19_20_21	XH_22_23_24	OK	19.3083	11.3522	-0.766249235993511	-1.49498	0.00905	0.207148	no	-
ENSMUSG00000068206	ENSMUSG00000068206	Pick1	15:79229172-79256674	XH_19_20_21	XH_22_23_24	OK	31.6116	30.7326	-0.0406842330062603	-0.0849558	0.8694	0.998171	no	-
ENSMUSG00000037197	ENSMUSG00000037197	Rbm17	2:11585436-11604153	XH_19_20_21	XH_22_23_24	OK	155.629	149.791	-0.0551599741018794	-0.0994616	0.8525	0.998171	no	-
ENSMUSG00000021177	ENSMUSG00000021177	Tdp1	12:99884516-99955219	XH_19_20_21	XH_22_23_24	OK	22.5454	25.6784	0.187722205651611	0.524882	0.3286	0.938496	no	-
ENSMUSG00000112138	ENSMUSG00000112138	Gm47526	12:76254561-76319803	XH_19_20_21	XH_22_23_24	OK	0.627556	0.604102	-0.054952040880802	-0.00370336	0.88955	0.998171	no	-
ENSMUSG00000029528	ENSMUSG00000029528	Pxn	5:115506675-115555987	XH_19_20_21	XH_22_23_24	OK	19.9444	20.8633	0.0649836479954355	0.124036	0.79925	0.998171	no	-
ENSMUSG00000022442	ENSMUSG00000022442	Ttll1	15:83483768-83510893	XH_19_20_21	XH_22_23_24	OK	12.5208	11.9177	-0.0712209077371349	-0.183414	0.7481	0.998171	no	-
ENSMUSG00000088713	ENSMUSG00000088713	Gm22729	9:119169454-119393797	XH_19_20_21	XH_22_23_24	OK	92.0702	6.58704	-3.80503206435858	-8.68182	0.4117	0.975974	no	-
ENSMUSG00000001918	ENSMUSG00000001918	Slc1a5	7:16781339-16798274	XH_19_20_21	XH_22_23_24	OK	42.5752	53.6472	0.333489567506661	0.677404	0.22215	0.857903	no	-
ENSMUSG00000032553	ENSMUSG00000032553	Srprb	9:103188031-103230444	XH_19_20_21	XH_22_23_24	OK	15.4808	16.212	0.0665820530583119	0.146222	0.78545	0.998171	no	-
ENSMUSG00000054452	ENSMUSG00000054452	Aes	10:81559487-81566362	XH_19_20_21	XH_22_23_24	OK	146.225	160.537	0.13471585384319	0.0762557	0.5786	0.998171	no	-
ENSMUSG00000041958	ENSMUSG00000041958	Pigs	11:78328414-78342782	XH_19_20_21	XH_22_23_24	OK	30.8131	34.2945	0.154433387644782	0.497517	0.3862	0.967038	no	-
ENSMUSG00000031778	ENSMUSG00000031778	Cx3cl1	8:94772008-94782427	XH_19_20_21	XH_22_23_24	OK	1.31776	1.44249	0.130473677288545	0.141557	0.7058	0.998171	no	-
ENSMUSG00000093752	ENSMUSG00000093752	Gm20716	2:168180985-168230591	XH_19_20_21	XH_22_23_24	OK	28.301	26.7465	-0.0815029154533037	-0.183363	0.7453	0.998171	no	-
ENSMUSG00000032352	ENSMUSG00000032352	Lrrc1	9:77430822-77544870	XH_19_20_21	XH_22_23_24	OK	4.5582	4.26327	-0.0965038005990357	-0.191889	0.7107	0.998171	no	-
ENSMUSG00000114046	ENSMUSG00000114046	Gm49321	12:73843038-73988966	XH_19_20_21	XH_22_23_24	OK	0.452688	0.960511	1.08528507240591	0.101641	0.68485	0.998171	no	-
ENSMUSG00000028165	ENSMUSG00000028165	Cisd2	3:135406411-135423925	XH_19_20_21	XH_22_23_24	OK	8.35465	7.62029	-0.132733488571986	-0.286706	0.5994	0.998171	no	-
